id,bod,datum,votes_pro,votes_proti,votes_zdrzel,votes_nehlasoval,prihlaseno,vysledek,nazev
53689,0,1320447600,100,4,19,1,124,A,Po%u0159ad%20sch%u016Fze
53690,73,1320447600,8,83,30,8,129,R,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
53691,73,1320447600,117,2,11,2,132,A,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
53692,73,1320447600,117,1,12,2,132,A,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
53693,73,1320447600,91,6,21,14,132,A,Novela%20z.%20o%20urychlen%ED%20v%FDstavby%20dopravn%ED%20infrastruktury
53694,79,1320447600,62,11,44,15,132,R,Novela%20z.%20-%20z%E1kon%EDk%20pr%E1ce%20-%20EU
53695,79,1320447600,95,4,11,3,113,A,Novela%20z.%20-%20z%E1kon%EDk%20pr%E1ce%20-%20EU
53696,79,1320447600,66,15,24,11,116,A,Novela%20z.%20-%20z%E1kon%EDk%20pr%E1ce%20-%20EU
53697,79,1320447600,65,14,25,12,116,A,Novela%20z.%20-%20z%E1kon%EDk%20pr%E1ce%20-%20EU
53698,79,1320447600,68,18,23,10,119,A,Novela%20z.%20-%20z%E1kon%EDk%20pr%E1ce%20-%20EU
53699,89,1320447600,52,72,3,0,127,R,Novela%20z.%20o%20soudn%EDch%20poplatc%EDch
53700,89,1320447600,121,5,6,0,132,A,Novela%20z.%20o%20soudn%EDch%20poplatc%EDch
53701,89,1320447600,94,27,5,6,132,A,Novela%20z.%20o%20soudn%EDch%20poplatc%EDch
53702,89,1320447600,106,22,4,1,133,A,Novela%20z.%20o%20soudn%EDch%20poplatc%EDch
53703,89,1320447600,130,1,3,1,135,A,Novela%20z.%20o%20soudn%EDch%20poplatc%EDch
53704,89,1320447600,80,51,4,0,135,A,Novela%20z.%20o%20soudn%EDch%20poplatc%EDch
53705,91,1320447600,53,77,2,1,133,R,Novela%20z.%20o%20d%u016Fchodov%E9m%20poji%u0161t%u011Bn%ED
53706,91,1320447600,57,77,1,0,135,R,Novela%20z.%20o%20d%u016Fchodov%E9m%20poji%u0161t%u011Bn%ED
53707,91,1320447600,82,53,0,1,136,A,Novela%20z.%20o%20d%u016Fchodov%E9m%20poji%u0161t%u011Bn%ED
53708,0,1309903200,128,3,19,0,150,A,%20
53709,0,1309903200,173,1,8,1,183,A,Po%u0159ad%20sch%u016Fze
53710,0,1309903200,178,1,5,0,184,A,Po%u0159ad%20sch%u016Fze
53711,0,1309903200,181,1,2,0,184,A,Po%u0159ad%20sch%u016Fze
53712,0,1309903200,113,25,34,13,185,A,Po%u0159ad%20sch%u016Fze
53713,0,1309903200,176,4,5,1,186,A,Po%u0159ad%20sch%u016Fze
53714,0,1309903200,112,21,31,23,187,A,Po%u0159ad%20sch%u016Fze
53715,0,1309903200,143,8,30,7,188,A,Po%u0159ad%20sch%u016Fze
53716,0,1309903200,182,2,5,0,189,A,Po%u0159ad%20sch%u016Fze
53717,0,1309903200,113,68,3,6,190,A,Po%u0159ad%20sch%u016Fze
53718,0,1309903200,78,104,7,1,190,R,Po%u0159ad%20sch%u016Fze
53719,0,1309903200,36,123,14,17,190,R,Po%u0159ad%20sch%u016Fze
53720,0,1309903200,74,113,3,0,190,R,Po%u0159ad%20sch%u016Fze
53721,0,1309903200,74,111,4,1,190,R,Po%u0159ad%20sch%u016Fze
53722,0,1309903200,74,110,6,0,190,R,Po%u0159ad%20sch%u016Fze
53723,0,1309903200,72,106,12,0,190,R,Po%u0159ad%20sch%u016Fze
53724,0,1309903200,74,113,3,0,190,R,Po%u0159ad%20sch%u016Fze
53725,0,1309903200,75,86,12,17,190,R,Po%u0159ad%20sch%u016Fze
53726,0,1309903200,77,90,10,13,190,R,Po%u0159ad%20sch%u016Fze
53727,0,1309903200,114,71,2,3,190,A,Po%u0159ad%20sch%u016Fze
53728,0,1309903200,172,2,15,1,190,A,%20
53729,1,1309903200,141,1,39,6,187,A,Novela%20z.%20o%20ochran%u011B%20ovzdu%u0161%ED
53730,28,1309903200,156,2,28,0,186,A,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
53731,28,1309903200,100,42,36,6,184,A,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
53732,29,1309903200,72,98,17,0,187,R,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED%20a%20st%E1tn%ED%20podp.%20staveb.%20spo%u0159en%ED
53733,29,1309903200,165,3,19,0,187,A,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED%20a%20st%E1tn%ED%20podp.%20staveb.%20spo%u0159en%ED
53734,29,1309903200,100,70,15,2,187,A,Novela%20z.%20o%20stavebn%EDm%20spo%u0159en%ED%20a%20st%E1tn%ED%20podp.%20staveb.%20spo%u0159en%ED
53735,30,1309903200,71,105,11,0,187,R,Novela%20z.%20o%20dani%20z%20p%u0159idan%E9%20hodnoty%20-%20EU
53736,30,1309903200,175,2,11,0,188,A,Novela%20z.%20o%20dani%20z%20p%u0159idan%E9%20hodnoty%20-%20EU
53737,30,1309903200,106,69,13,0,188,A,Novela%20z.%20o%20dani%20z%20p%u0159idan%E9%20hodnoty%20-%20EU
53738,0,1312581600,93,32,10,13,148,A,Po%u0159ad%20sch%u016Fze
53739,0,1312581600,89,56,4,0,149,A,Po%u0159ad%20sch%u016Fze
53740,34,1312581600,70,87,3,1,161,R,Vl.n.z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk%20-%20EU
53741,34,1312581600,67,97,1,1,166,R,Vl.n.z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk%20-%20EU
53742,34,1312581600,68,96,4,0,168,R,Vl.n.z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk%20-%20EU
53743,34,1312581600,167,2,2,0,171,A,Vl.n.z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk%20-%20EU
53744,34,1312581600,172,0,1,0,173,A,Vl.n.z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk%20-%20EU
53745,99,1312581600,146,1,22,0,169,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20DR%20SFDI
53746,100,1312581600,143,1,25,0,169,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20DR%20SZIF
53747,102,1312581600,146,1,25,0,172,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20R%20%u010CRo
53748,103,1312581600,144,1,26,0,171,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20R%20%u010CT
53749,35,1312581600,103,2,61,1,167,A,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
53750,35,1312581600,55,86,32,0,173,R,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
53751,35,1312581600,143,1,29,1,174,A,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
53752,35,1312581600,146,1,27,0,174,A,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
53753,36,1312581600,117,0,55,0,172,A,Vl.n.z.%20o%20mezin%E1rodn%EDm%20pr%E1vu%20soukrom%E9m%20-%20EU
53754,36,1312581600,121,0,49,2,172,A,Vl.n.z.%20o%20mezin%E1rodn%EDm%20pr%E1vu%20soukrom%E9m%20-%20EU
53755,37,1312581600,105,0,64,2,171,A,Novela%20z.%20o%20p%u0159em%u011Bn%E1ch%20obchodn%EDch%20spole%u010Dnost%ED%20a%20dru%u017Estev%20-%20EU
53756,37,1312581600,116,0,56,0,172,A,Novela%20z.%20o%20p%u0159em%u011Bn%E1ch%20obchodn%EDch%20spole%u010Dnost%ED%20a%20dru%u017Estev%20-%20EU
53757,31,1312581600,49,97,1,1,148,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
53758,31,1312581600,149,0,1,0,150,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
53759,32,1312581600,53,91,0,0,144,R,Novela%20z.%20o%20zam%u011Bstnanosti
53760,32,1312581600,53,89,2,0,144,R,Novela%20z.%20o%20zam%u011Bstnanosti
53761,32,1312581600,143,0,1,0,144,A,Novela%20z.%20o%20zam%u011Bstnanosti
53762,33,1312581600,50,84,6,0,140,R,Vl.n.z.%20o%20poskytov%E1n%ED%20d%E1vek%20osob%E1m%20se%20zdravotn%EDm%20posti%u017Een%EDm
53763,33,1312581600,135,0,5,0,140,A,Vl.n.z.%20o%20poskytov%E1n%ED%20d%E1vek%20osob%E1m%20se%20zdravotn%EDm%20posti%u017Een%EDm
53764,0,1315260000,81,1,2,0,84,A,Po%u0159ad%20sch%u016Fze
53765,0,1315260000,82,0,2,1,85,A,Po%u0159ad%20sch%u016Fze
53766,0,1315260000,87,0,2,1,90,A,Po%u0159ad%20sch%u016Fze
53767,0,1315260000,70,4,10,5,89,A,Po%u0159ad%20sch%u016Fze
53768,0,1315260000,58,17,12,5,92,A,Po%u0159ad%20sch%u016Fze
53769,0,1315260000,88,0,3,1,92,A,Po%u0159ad%20sch%u016Fze
53770,113,1315260000,48,58,19,0,125,R,P%EDsemn%E1%20interpelace%20M.%20V%E1ni%20na%20P.%20Ne%u010Dase%20ve%20v%u011Bci%20st%E1tn%EDho%20rozpo%u010Dtu
53771,104,1315260000,103,0,30,0,133,A,Souhr.%20zpr%E1va%20o%20%u010Dinnosti%20ve%u0159ejn%E9ho%20ochr%E1nce%20pr%E1v%20za%20rok%202010
53772,57,1315260000,117,2,1,2,122,A,Sm%u011Brnice%20o%20spol.%20konsolid.%20z%E1kladu%20dan%u011B%20z%20p%u0159%EDjm%u016F%20pr%E1vn.%20osob
53773,57,1315260000,70,28,20,4,122,A,Sm%u011Brnice%20o%20spol.%20konsolid.%20z%E1kladu%20dan%u011B%20z%20p%u0159%EDjm%u016F%20pr%E1vn.%20osob
53774,57,1315260000,102,0,21,2,125,A,Sm%u011Brnice%20o%20spol.%20konsolid.%20z%E1kladu%20dan%u011B%20z%20p%u0159%EDjm%u016F%20pr%E1vn.%20osob
53775,57,1315260000,73,27,20,4,124,A,Sm%u011Brnice%20o%20spol.%20konsolid.%20z%E1kladu%20dan%u011B%20z%20p%u0159%EDjm%u016F%20pr%E1vn.%20osob
53776,57,1315260000,66,10,29,19,124,A,Sm%u011Brnice%20o%20spol.%20konsolid.%20z%E1kladu%20dan%u011B%20z%20p%u0159%EDjm%u016F%20pr%E1vn.%20osob
53777,57,1315260000,113,2,8,2,125,A,Sm%u011Brnice%20o%20spol.%20konsolid.%20z%E1kladu%20dan%u011B%20z%20p%u0159%EDjm%u016F%20pr%E1vn.%20osob
53778,69,1315260000,111,0,12,0,123,A,Doh.%20mezi%20st%E1ty%20EU%20a%20Gruzi%ED%20o%20spol.%20leteck%E9m%20prostoru
53779,70,1315260000,115,0,9,0,124,A,Evr.-st%u0159edomo%u0159.%20let.doh.mezi%20st%E1ty%20EU%20a%20Jord%E1nsk%FDm%20h%E1%u0161.kr%E1l.
53780,71,1315260000,114,0,11,0,125,A,Zm%u011Bny%20%DAml.%20Mezin%E1rodn%ED%20dru%u017Eicov%E9%20org.%20pro%20pohybliv%E9%20slu%u017Eby
53781,72,1315260000,113,0,13,0,126,A,P%u0159%EDstup%20%u010CR%20k%20revid.%20Prot.%20o%20Mez.dru%u017E.org.%20pro%20pohyb.%20slu%u017Eby
53782,0,1317852000,92,2,27,2,123,A,Po%u0159ad%20sch%u016Fze
53783,4,1317852000,28,98,18,14,158,R,N.z.%20o%20protikomunistick%E9m%20odboji
53784,4,1317852000,118,0,36,8,162,A,N.z.%20o%20protikomunistick%E9m%20odboji
53785,2,1317852000,52,87,3,1,143,R,Novela%20z.%20o%20ve%u0159ejn%E9m%20zdravotn%EDm%20poji%u0161t%u011Bn%ED%20-%20EU
53786,2,1317852000,52,90,1,0,143,R,Novela%20z.%20o%20ve%u0159ejn%E9m%20zdravotn%EDm%20poji%u0161t%u011Bn%ED%20-%20EU
53787,2,1317852000,74,38,0,0,112,A,Novela%20z.%20o%20ve%u0159ejn%E9m%20zdravotn%EDm%20poji%u0161t%u011Bn%ED%20-%20EU
53788,54,1317852000,76,38,0,6,120,A,Novela%20z.%20o%20rozpo%u010Dtov%E9m%20ur%u010Den%ED%20dan%ED
53789,0,0,137,2,17,0,156,A,%20
53790,0,0,158,8,10,2,178,A,Po%u0159ad%20sch%u016Fze
53791,0,0,165,6,8,1,180,A,Po%u0159ad%20sch%u016Fze
53792,0,0,154,12,10,4,180,A,Po%u0159ad%20sch%u016Fze
53793,0,0,102,45,28,5,180,A,Po%u0159ad%20sch%u016Fze
53794,0,0,105,25,32,18,180,A,Po%u0159ad%20sch%u016Fze
53795,0,0,105,26,36,13,180,A,Po%u0159ad%20sch%u016Fze
53796,0,0,103,27,37,14,181,A,Po%u0159ad%20sch%u016Fze
53797,0,0,111,20,32,18,181,A,Po%u0159ad%20sch%u016Fze
53798,0,0,165,2,11,3,181,A,Po%u0159ad%20sch%u016Fze
53799,125,0,103,39,23,17,182,A,N%E1vrh%20na%20zkr%E1cen%ED%20lh%u016Fty%20k%20projedn%E1n%ED%20ST%20326
53800,48,0,157,1,25,0,183,A,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
53801,48,0,80,61,37,5,183,R,Novela%20z.%20o%20vzd%u011Bl%E1v%E1n%ED%20-%20%u0161kolsk%FD%20z%E1kon
53802,55,0,111,2,65,1,179,A,Novela%20z.%20-%20soudn%ED%20%u0159%E1d%20spr%E1vn%ED
53803,55,0,86,55,39,0,180,R,Novela%20z.%20-%20soudn%ED%20%u0159%E1d%20spr%E1vn%ED
53804,55,0,123,7,46,4,180,A,Novela%20z.%20-%20soudn%ED%20%u0159%E1d%20spr%E1vn%ED
53805,55,0,88,55,2,0,145,A,Novela%20z.%20-%20soudn%ED%20%u0159%E1d%20spr%E1vn%ED
53806,53,0,135,0,21,0,156,A,Novela%20z.%20o%20z%EDsk%E1v%E1n%ED%20zp%u016Fsob.%20k%20v%FDkonu%20zdrav.%20povol%E1n%ED
53807,53,0,84,51,4,3,142,A,Novela%20z.%20o%20z%EDsk%E1v%E1n%ED%20zp%u016Fsob.%20k%20v%FDkonu%20zdrav.%20povol%E1n%ED
53808,19,0,67,67,7,3,144,R,Novela%20z.%20o%20rodin%u011B
53809,41,0,113,0,41,0,154,A,Novela%20z.%20o%20trestn%EDm%20%u0159%EDzen%ED%20soudn%EDm%20%28trestn%ED%20%u0159%E1d%29%20-%20EU
53810,43,0,125,2,36,0,163,A,Novela%20z.%20o%20ekologick%E9m%20zem%u011Bd%u011Blstv%ED%20-%20EU
53811,43,0,125,2,36,0,163,A,Novela%20z.%20o%20ekologick%E9m%20zem%u011Bd%u011Blstv%ED%20-%20EU
53812,45,0,77,65,6,7,155,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
53813,45,0,150,2,6,0,158,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
53814,45,0,79,72,6,3,160,R,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
53815,45,0,139,10,10,1,160,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
53816,45,0,155,0,4,1,160,A,Novela%20z.%20o%20pomoci%20v%20hmotn%E9%20nouzi
53817,47,0,44,70,33,13,160,R,Novela%20z.%20o%20pedagogick%FDch%20pracovn%EDc%EDch
53818,47,0,142,0,22,0,164,A,Novela%20z.%20o%20pedagogick%FDch%20pracovn%EDc%EDch
53819,49,0,140,1,20,0,161,A,Novela%20z.%20o%20platu%20st%E1tn%EDch%20z%E1stupc%u016F
53820,49,0,127,4,29,2,162,A,Novela%20z.%20o%20platu%20st%E1tn%EDch%20z%E1stupc%u016F
53821,0,0,116,5,27,5,153,A,Po%u0159ad%20sch%u016Fze
53822,0,0,97,12,39,13,161,A,Po%u0159ad%20sch%u016Fze
53823,0,0,92,16,45,10,163,A,Po%u0159ad%20sch%u016Fze
53824,15,0,142,1,21,4,168,A,Novela%20z.%20o%20loteri%EDch
53825,74,0,170,0,16,0,186,A,Novela%20z.%20o%20jednac%EDm%20%u0159%E1du%20PS
53826,74,0,170,0,16,0,186,A,Novela%20z.%20o%20jednac%EDm%20%u0159%E1du%20PS
53827,74,0,137,12,21,17,187,A,Novela%20z.%20o%20jednac%EDm%20%u0159%E1du%20PS
53828,74,0,175,0,12,0,187,A,Novela%20z.%20o%20jednac%EDm%20%u0159%E1du%20PS
53829,74,0,38,124,16,9,187,R,Novela%20z.%20o%20jednac%EDm%20%u0159%E1du%20PS
53830,74,0,85,49,24,29,187,R,Novela%20z.%20o%20jednac%EDm%20%u0159%E1du%20PS
53831,74,0,172,0,11,4,187,A,Novela%20z.%20o%20jednac%EDm%20%u0159%E1du%20PS
53832,75,0,40,113,25,6,184,R,N.z.%20o%20protikomunistick%E9m%20odboji
53833,75,0,100,24,38,21,183,A,N.z.%20o%20protikomunistick%E9m%20odboji
53834,75,0,150,1,31,3,185,A,N.z.%20o%20protikomunistick%E9m%20odboji
53835,75,0,144,0,34,7,185,A,N.z.%20o%20protikomunistick%E9m%20odboji
53836,75,0,50,100,32,4,186,R,N.z.%20o%20protikomunistick%E9m%20odboji
53837,75,0,48,100,31,6,185,R,N.z.%20o%20protikomunistick%E9m%20odboji
53838,75,0,47,98,33,7,185,R,N.z.%20o%20protikomunistick%E9m%20odboji
53839,75,0,47,100,33,5,185,R,N.z.%20o%20protikomunistick%E9m%20odboji
53840,75,0,150,0,30,5,185,A,N.z.%20o%20protikomunistick%E9m%20odboji
53841,75,0,46,103,31,5,185,R,N.z.%20o%20protikomunistick%E9m%20odboji
53842,75,0,46,101,34,4,185,R,N.z.%20o%20protikomunistick%E9m%20odboji
53843,75,0,149,1,30,5,185,A,N.z.%20o%20protikomunistick%E9m%20odboji
53844,75,0,132,33,2,8,175,A,N.z.%20o%20protikomunistick%E9m%20odboji
53845,39,0,134,0,41,0,175,A,Novela%20z.%20o%20odpadech
53846,39,0,132,1,35,6,174,A,Novela%20z.%20o%20odpadech
53847,40,0,135,1,39,0,175,A,Novela%20z.%20o%20obchodov%E1n%ED%20s%20ohro%u017Een%FDmi%20druhy%20-%20EU
53848,80,0,113,0,61,1,175,A,Novela%20z.%20o%20n%E1mo%u0159n%ED%20plavb%u011B%20-%20EU
53849,81,0,132,1,38,3,174,A,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53850,81,0,139,0,31,3,173,A,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53851,81,0,128,13,29,4,174,A,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53852,81,0,25,108,32,9,174,R,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53853,81,0,60,84,29,1,174,R,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53854,81,0,83,23,46,22,174,R,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53855,81,0,83,28,45,18,174,R,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53856,81,0,57,43,55,19,174,R,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53857,81,0,135,2,29,9,175,A,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu%20-%20EU
53858,97,0,121,1,43,8,173,A,Novela%20z.%20o%20%FAprav%u011B%20vlastnick%FDch%20vztah%u016F%20k%20p%u016Fd%u011B
53859,97,0,136,10,27,1,174,A,Novela%20z.%20o%20%FAprav%u011B%20vlastnick%FDch%20vztah%u016F%20k%20p%u016Fd%u011B
53860,42,0,111,0,57,0,168,A,Novela%20z.%20o%20elektronick%FDch%20komunikac%EDch%20-%20EU
53861,42,0,110,0,59,0,169,A,Novela%20z.%20o%20elektronick%FDch%20komunikac%EDch%20-%20EU
53862,56,0,115,0,1,0,116,A,Rozhodnut%ED%20Evropsk%E9%20rady%20-%20zm%u011Bna%20%u010Dl.%20136%20Sml.%20o%20fungov%E1n%ED%20EU
53863,56,0,113,2,2,1,118,A,Rozhodnut%ED%20Evropsk%E9%20rady%20-%20zm%u011Bna%20%u010Dl.%20136%20Sml.%20o%20fungov%E1n%ED%20EU
53864,66,0,117,0,7,2,126,A,R%E1mcov%E1%20doh.%20o%20partnerstv%ED%20mezi%20st%E1ty%20ES%20a%20Indon%E9skou%20rep.
53865,58,0,117,1,16,1,135,A,Doh.%20o%20partnerstv%ED
53866,38,0,121,0,22,3,146,A,Novela%20z.%20o%20%u010Dinnosti%20instituc%ED%20zam%u011Bstnaneck%E9ho%20penzijn%EDho%20poji%u0161t%u011Bn%ED%20-
53867,38,0,114,0,30,3,147,A,Novela%20z.%20o%20%u010Dinnosti%20instituc%ED%20zam%u011Bstnaneck%E9ho%20penzijn%EDho%20poji%u0161t%u011Bn%ED%20-
53868,38,0,125,0,24,0,149,A,Novela%20z.%20o%20%u010Dinnosti%20instituc%ED%20zam%u011Bstnaneck%E9ho%20penzijn%EDho%20poji%u0161t%u011Bn%ED%20-
53869,111,0,103,7,33,4,147,A,N%E1vrh%20zv%FD%u0161.%20st%u0159edn%u011Bdob.%20v%FDdajov%FDch%20r%E1mc%u016F%20na%20l%E9ta%202012%20a%202013
53870,0,0,66,0,13,2,81,A,Po%u0159ad%20sch%u016Fze
53871,0,0,77,3,6,1,87,A,Po%u0159ad%20sch%u016Fze
