id,bod,datum,votes_pro,votes_proti,votes_zdrzel,votes_nehlasoval,prihlaseno,vysledek,nazev
52741,55,1288911600,134,0,16,3,153,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20z%E1kon%u016F%20v%20souvisl.%20s%20p%u0159ij.%20z%E1k.o%20fin.zaji%u0161t%u011Bn%ED%20-%20EU
52742,58,1288911600,108,0,41,2,151,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
52743,58,1288911600,134,1,14,3,152,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch
52744,20,1288911600,64,73,4,1,142,R,N.z.%20o%20%DA%u0159adu%20pr%E1ce%20%u010Cesk%E9%20republiky
52745,20,1288911600,59,75,7,0,141,R,N.z.%20o%20%DA%u0159adu%20pr%E1ce%20%u010Cesk%E9%20republiky
52746,20,1288911600,135,0,5,1,141,A,N.z.%20o%20%DA%u0159adu%20pr%E1ce%20%u010Cesk%E9%20republiky
52747,20,1288911600,81,57,3,0,141,A,N.z.%20o%20%DA%u0159adu%20pr%E1ce%20%u010Cesk%E9%20republiky
52748,15,1288911600,93,0,12,6,111,A,Novela%20z.%20o%20hlavn%EDm%20m%u011Bst%u011B%20Praze
52749,15,1288911600,69,55,2,0,126,A,Novela%20z.%20o%20hlavn%EDm%20m%u011Bst%u011B%20Praze
52750,16,1288911600,112,2,13,1,128,A,Novela%20z.%20o%20civiln%EDm%20letectv%ED
52751,16,1288911600,113,2,13,0,128,A,Novela%20z.%20o%20civiln%EDm%20letectv%ED
52752,56,1289257200,161,1,5,1,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52753,56,1289257200,158,1,7,2,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52754,56,1289257200,162,2,4,0,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52755,56,1289257200,102,58,2,6,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52756,56,1289257200,102,16,22,28,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52757,56,1289257200,157,3,6,2,168,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52758,56,1289257200,144,1,18,6,169,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52759,56,1289257200,168,1,0,0,169,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52760,56,1289257200,13,113,16,27,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52761,56,1289257200,62,94,5,8,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52762,56,1289257200,61,94,9,5,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52763,56,1289257200,63,102,1,3,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52764,56,1289257200,62,102,3,2,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52765,56,1289257200,105,36,17,11,169,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52766,56,1289257200,67,100,1,1,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52767,56,1289257200,65,100,2,2,169,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52768,56,1289257200,67,96,5,2,170,R,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52769,56,1289257200,104,32,20,13,169,A,Novela%20z.%20o%20pobytu%20cizinc%u016F%20na%20%FAzem%ED%20%u010CR
52770,89,1289257200,15,101,30,10,156,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52771,89,1289257200,153,1,3,4,161,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52772,89,1289257200,26,56,65,15,162,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52773,89,1289257200,51,20,86,5,162,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52774,89,1289257200,47,14,96,6,163,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52775,89,1289257200,56,88,13,5,162,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52776,89,1289257200,60,82,15,5,162,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52777,89,1289257200,55,86,17,4,162,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52778,89,1289257200,36,96,11,19,162,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52779,89,1289257200,61,80,11,12,164,R,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52780,89,1289257200,132,10,11,11,164,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52781,89,1289257200,123,12,10,14,159,A,Novela%20z.%20o%20podpo%u0159e%20vyu%u017E%EDv%E1n%ED%20obnoviteln%FDch%20zdroj%u016F
52782,0,1289257200,93,37,14,10,154,A,%20
52783,0,1291676400,146,0,16,0,162,A,%20
52784,0,1291676400,151,3,24,4,182,A,Po%u0159ad%20sch%u016Fze
52785,0,1291676400,146,3,30,4,183,A,Po%u0159ad%20sch%u016Fze
52786,0,1291676400,146,4,28,5,183,A,Po%u0159ad%20sch%u016Fze
52787,0,1291676400,149,6,7,22,184,A,Po%u0159ad%20sch%u016Fze
52788,0,1291676400,147,1,30,6,184,A,Po%u0159ad%20sch%u016Fze
52789,0,1291676400,69,57,31,27,184,R,Po%u0159ad%20sch%u016Fze
52790,0,1291676400,115,32,16,23,186,A,Po%u0159ad%20sch%u016Fze
52791,0,1291676400,75,96,7,8,186,R,Po%u0159ad%20sch%u016Fze
52792,0,1291676400,140,0,34,12,186,A,Po%u0159ad%20sch%u016Fze
52793,0,1291676400,104,4,42,36,186,A,Po%u0159ad%20sch%u016Fze
52794,0,1291676400,105,38,34,9,186,A,Po%u0159ad%20sch%u016Fze
52795,0,1291676400,112,40,19,15,186,A,Po%u0159ad%20sch%u016Fze
52796,2,1291676400,166,0,16,3,185,A,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
52797,2,1291676400,2,87,59,36,184,R,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
52798,2,1291676400,151,0,33,1,185,A,Novela%20z.%20o%20ve%u0159ejn%FDch%20zak%E1zk%E1ch
52799,3,1291676400,94,10,52,21,177,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
52800,4,1291676400,115,6,6,7,134,A,Novela%20z.%20o%20krmivech%20-%20EU
52801,9,1291676400,106,1,38,1,146,A,Novela%20z.%20o%20ochran%u011B%20ovzdu%u0161%ED
52802,14,1291676400,147,0,12,1,160,A,Novela%20z.%20o%20st%u0159etu%20z%E1jm%u016F
